curva_i,curva_j,pearson,dtw
"(3, 7, 2)","(3, 8, 2)",0.96688265,15.13227565586567
"(3, 7, 2)","(3, 8, 3)",0.24330822,50.12193365395069
"(3, 7, 2)","(3, 8, 4)",0.4929168,39.66322169452906
"(3, 7, 2)","(3, 8, 5)",-0.3250964,48.38352661579847
"(3, 7, 2)","(3, 8, 6)",0.4949874,42.61120216548443
"(3, 7, 2)","(3, 8, 7)",0.3872946,42.428012154996395
"(3, 7, 2)","(3, 8, 8)",0.04037623,48.10846292972565
"(3, 7, 2)","(3, 9, 0)",0.117258355,49.746915116906166
"(3, 7, 2)","(3, 9, 1)",0.44131693,40.98318037390709
"(3, 7, 2)","(3, 9, 2)",0.514478,39.852737724781036
"(3, 7, 2)","(3, 9, 3)",0.2131307,45.97089473903179
"(3, 7, 2)","(3, 9, 4)",0.31271443,43.313967645168304
"(3, 7, 2)","(3, 9, 5)",-0.338925,49.97654368728399
"(3, 7, 2)","(3, 9, 6)",0.5327165,44.58776821941137
"(3, 7, 2)","(3, 9, 7)",0.502569,37.18037869036198
"(3, 7, 2)","(3, 9, 8)",0.26527932,50.99487370252609
"(3, 7, 2)","(5, 2, 0)",0.27765885,59.32061266899109
"(3, 7, 2)","(5, 2, 1)",-0.14654101,50.18597288429737
"(3, 7, 2)","(5, 2, 2)",-0.0939934,57.21735738217831
"(3, 7, 2)","(5, 2, 3)",0.059498534,53.633013650774956
"(3, 7, 2)","(5, 2, 4)",-0.07382079,52.01886776089668
"(3, 7, 2)","(5, 2, 5)",0.21896563,48.36529365926981
"(3, 7, 2)","(5, 2, 6)",-0.38313106,57.87315137684345
"(3, 7, 2)","(5, 2, 7)",-0.09054463,52.18116161227226
"(3, 7, 2)","(5, 2, 8)",0.19645414,44.8806157335639
"(3, 7, 2)","(5, 3, 0)",-0.119022116,51.8299617767334
"(3, 7, 2)","(5, 3, 1)",0.24356382,43.14214226603508
"(3, 7, 2)","(5, 3, 2)",0.6351662,38.47318181395531
"(3, 7, 2)","(5, 3, 3)",0.11794882,53.02040168642998
"(3, 7, 2)","(5, 3, 4)",0.1811878,40.58436931669712
"(3, 7, 2)","(5, 3, 5)",-0.257121,46.946518778800964
"(3, 7, 2)","(5, 3, 6)",0.4527768,45.13947781920433
"(3, 7, 2)","(5, 3, 7)",0.27564782,47.20700314640999
"(3, 7, 2)","(5, 3, 8)",0.097173244,50.309737861156464
"(3, 7, 2)","(5, 4, 0)",-0.11531034,52.349302649497986
"(3, 7, 2)","(5, 4, 1)",0.4044554,39.6853663623333
"(3, 7, 2)","(5, 4, 2)",0.7151837,34.93147565424442
"(3, 7, 2)","(5, 4, 3)",0.18285951,48.0538424551487
"(3, 7, 2)","(5, 4, 4)",0.30471703,38.81216976046562
"(3, 7, 2)","(5, 4, 5)",-0.2234518,48.74773105978966
"(3, 7, 2)","(5, 4, 6)",0.43175548,47.702208340168
"(3, 7, 2)","(5, 4, 7)",0.31591785,47.5936329215765
"(3, 7, 2)","(5, 4, 8)",0.023546953,49.391650050878525
"(3, 7, 2)","(5, 5, 0)",-0.18380514,53.52362433075905
"(3, 7, 2)","(5, 5, 1)",0.4399911,36.474791437387466
"(3, 7, 2)","(5, 5, 2)",0.7163846,34.77636030316353
"(3, 7, 2)","(5, 5, 3)",0.13341333,49.75664722919464
"(3, 7, 2)","(5, 5, 4)",0.25879818,40.46019817888737
"(3, 7, 2)","(5, 5, 5)",-0.24427363,50.08015193045139
"(3, 7, 2)","(5, 5, 6)",0.4280883,44.326607659459114
"(3, 7, 2)","(5, 5, 7)",0.30667907,44.54151605069637
"(3, 7, 2)","(5, 5, 8)",-0.058932297,48.472720980644226
"(3, 7, 2)","(5, 6, 0)",-0.09857181,65.63678079843521
"(3, 7, 2)","(5, 6, 1)",0.50228983,37.63834039866924
"(3, 7, 2)","(5, 6, 2)",0.8407367,34.74447186291218
"(3, 7, 2)","(5, 6, 3)",0.09786311,54.510718643665314
"(3, 7, 2)","(5, 6, 4)",0.35136655,41.13597972691059
"(3, 7, 2)","(5, 6, 5)",-0.36647528,59.4012411609292
"(3, 7, 2)","(5, 6, 6)",0.43202913,46.11784815788269
"(3, 7, 2)","(5, 6, 7)",0.42684007,39.938336342573166
"(3, 7, 2)","(5, 6, 8)",0.19496965,59.99813088774681
"(3, 7, 2)","(5, 7, 0)",-0.029330498,58.56157499551773
"(3, 7, 2)","(5, 7, 1)",0.5141341,45.86398270726204
"(3, 7, 2)","(5, 7, 2)",0.9135218,32.60496464371681
"(3, 7, 2)","(5, 7, 3)",0.14844301,56.224118173122406
"(3, 7, 2)","(5, 7, 4)",0.4078719,38.30718071758747
"(3, 7, 2)","(5, 7, 5)",-0.31925958,56.98339694738388
"(3, 7, 2)","(5, 7, 6)",0.4854805,48.240145802497864
"(3, 7, 2)","(5, 7, 7)",0.4114895,42.29908221960068
"(3, 7, 2)","(5, 7, 8)",0.102024995,54.76211374998093
"(3, 7, 2)","(5, 8, 0)",-0.07929892,71.01145511865616
"(3, 7, 2)","(5, 8, 1)",0.49335915,45.267114862799644
"(3, 7, 2)","(5, 8, 2)",0.8837908,32.50664034485817
"(3, 7, 2)","(5, 8, 3)",0.14471471,56.48835024237633
"(3, 7, 2)","(5, 8, 4)",0.3073523,42.377000123262405
"(3, 7, 2)","(5, 8, 5)",-0.37619412,58.010467290878296
"(3, 7, 2)","(5, 8, 6)",0.4538189,47.82105752825737
"(3, 7, 2)","(5, 8, 7)",0.4011131,40.063460662961006
"(3, 7, 2)","(5, 8, 8)",-0.03283234,58.234694838523865
"(3, 7, 2)","(5, 9, 0)",-0.15157445,70.12701094150543
"(3, 7, 2)","(5, 9, 1)",0.53979063,50.37777042388916
"(3, 7, 2)","(5, 9, 2)",0.5261127,38.52787567675114
"(3, 7, 2)","(5, 9, 3)",0.08461314,56.36196106672287
"(3, 7, 2)","(5, 9, 4)",0.25855243,42.59658129513264
"(3, 7, 2)","(5, 9, 5)",-0.3875699,56.81307792663574
"(3, 7, 2)","(5, 9, 6)",0.5067833,48.09414505958557
"(3, 7, 2)","(5, 9, 7)",0.4759099,41.265288293361664
"(3, 7, 2)","(5, 9, 8)",0.26544166,62.09493187069893
"(3, 7, 3)","(3, 7, 4)",0.19861105,51.29481114447117
"(3, 7, 3)","(3, 7, 5)",-0.040428177,55.07163731753826
"(3, 7, 3)","(3, 7, 6)",0.16045709,49.198734283447266
"(3, 7, 3)","(3, 7, 7)",0.09802176,62.43322394788265
"(3, 7, 3)","(3, 7, 8)",0.068833224,48.308058977127075
"(3, 7, 3)","(3, 8, 0)",0.23428027,54.20471014082432
"(3, 7, 3)","(3, 8, 1)",0.18270181,49.05200043320656
"(3, 7, 3)","(3, 8, 2)",0.33894733,47.693249106407166
"(3, 7, 3)","(3, 8, 3)",0.9712702,15.190451711416245
"(3, 7, 3)","(3, 8, 4)",0.13427363,54.41018743813038
"(3, 7, 3)","(3, 8, 5)",-0.016481321,54.1475832760334
"(3, 7, 3)","(3, 8, 6)",0.14060879,52.15887998044491
"(3, 7, 3)","(3, 8, 7)",0.16562402,59.87096481025219
"(3, 7, 3)","(3, 8, 8)",0.09686967,51.83718156814575
"(3, 7, 3)","(3, 9, 0)",0.1597371,52.926199555397034
"(3, 7, 3)","(3, 9, 1)",0.26436338,45.99364547431469
"(3, 7, 3)","(3, 9, 2)",0.36960548,49.998025730252266
"(3, 7, 3)","(3, 9, 3)",0.48532844,46.76965093612671
"(3, 7, 3)","(3, 9, 4)",0.15269299,53.598227098584175
"(3, 7, 3)","(3, 9, 5)",-0.100086026,54.192016899585724
"(3, 7, 3)","(3, 9, 6)",0.122934505,48.0010557025671
"(3, 7, 3)","(3, 9, 7)",0.176722,56.18400579690933
"(3, 7, 3)","(3, 9, 8)",0.044796556,53.94353450834751
"(3, 7, 3)","(5, 2, 0)",0.22933039,81.92914807796478
"(3, 7, 3)","(5, 2, 1)",-0.01771576,66.60337910056114
"(3, 7, 3)","(5, 2, 2)",0.17667958,75.12000614404678
"(3, 7, 3)","(5, 2, 3)",-0.024468502,72.21140658855438
"(3, 7, 3)","(5, 2, 4)",-0.018741209,72.79905542731285
"(3, 7, 3)","(5, 2, 5)",0.12611264,75.43696247041225
"(3, 7, 3)","(5, 2, 6)",-0.01114921,73.26325273513794
"(3, 7, 3)","(5, 2, 7)",-0.10153753,71.5900701880455
"(3, 7, 3)","(5, 2, 8)",0.009414164,65.73005355894566
"(3, 7, 3)","(5, 3, 0)",0.23155357,47.432642608881
"(3, 7, 3)","(5, 3, 1)",0.115567096,50.1539865732193
"(3, 7, 3)","(5, 3, 2)",0.12317636,50.388214975595474
"(3, 7, 3)","(5, 3, 3)",0.42172718,55.368440091609955
"(3, 7, 3)","(5, 3, 4)",0.17799106,49.389520823955536
"(3, 7, 3)","(5, 3, 5)",0.110775135,54.773811399936676
"(3, 7, 3)","(5, 3, 6)",0.04787461,51.32093903422356
"(3, 7, 3)","(5, 3, 7)",0.13135028,60.4897620677948
"(3, 7, 3)","(5, 3, 8)",0.08680226,52.31917390227318
"(3, 7, 3)","(5, 4, 0)",0.2687944,45.27458393573761
"(3, 7, 3)","(5, 4, 1)",0.13937064,48.63271579146385
"(3, 7, 3)","(5, 4, 2)",0.14182344,49.23760248720646
"(3, 7, 3)","(5, 4, 3)",0.44732904,52.23701539635658
"(3, 7, 3)","(5, 4, 4)",0.22101225,53.26906690001488
"(3, 7, 3)","(5, 4, 5)",0.040225264,52.13862693309784
"(3, 7, 3)","(5, 4, 6)",0.04894283,55.16138315200806
"(3, 7, 3)","(5, 4, 7)",0.11415427,58.82401192188263
"(3, 7, 3)","(5, 4, 8)",0.25243977,50.34926611185074
"(3, 7, 3)","(5, 5, 0)",0.270006,44.00239819288254
"(3, 7, 3)","(5, 5, 1)",0.2302706,45.06020414829254
"(3, 7, 3)","(5, 5, 2)",0.17099656,54.0705201625824
"(3, 7, 3)","(5, 5, 3)",0.46932963,53.57416808605194
"(3, 7, 3)","(5, 5, 4)",0.28735718,45.01966345310211
"(3, 7, 3)","(5, 5, 5)",0.05487141,52.08090302348137
"(3, 7, 3)","(5, 5, 6)",0.06303567,55.840922355651855
"(3, 7, 3)","(5, 5, 7)",0.23881018,57.87165650725365
"(3, 7, 3)","(5, 5, 8)",0.197983,50.577388644218445
"(3, 7, 3)","(5, 6, 0)",0.17493638,51.17542940378189
"(3, 7, 3)","(5, 6, 1)",0.21738887,45.36170828342438
"(3, 7, 3)","(5, 6, 2)",0.2015205,54.024606347084045
"(3, 7, 3)","(5, 6, 3)",0.7599745,48.48718225955963
"(3, 7, 3)","(5, 6, 4)",0.14757453,48.31001627445221
"(3, 7, 3)","(5, 6, 5)",0.05950296,57.17419248819351
"(3, 7, 3)","(5, 6, 6)",0.11112435,53.38533768057823
"(3, 7, 3)","(5, 6, 7)",0.031917695,56.51327580213547
"(3, 7, 3)","(5, 6, 8)",0.19855304,56.18731015920639
"(3, 7, 3)","(5, 7, 0)",0.20134273,53.02841526269913
"(3, 7, 3)","(5, 7, 1)",0.26901492,46.91676378250122
"(3, 7, 3)","(5, 7, 2)",0.27081802,55.003511875867844
"(3, 7, 3)","(5, 7, 3)",0.8337458,40.53527882695198
"(3, 7, 3)","(5, 7, 4)",0.17576382,49.240274012088776
"(3, 7, 3)","(5, 7, 5)",0.028543761,58.838843643665314
"(3, 7, 3)","(5, 7, 6)",0.081282265,54.962384819984436
"(3, 7, 3)","(5, 7, 7)",0.041468374,60.53934061527252
"(3, 7, 3)","(5, 7, 8)",0.2564232,55.65532323718071
"(3, 7, 3)","(5, 8, 0)",0.16085441,57.525771141052246
"(3, 7, 3)","(5, 8, 1)",0.21954896,46.99059349298477
"(3, 7, 3)","(5, 8, 2)",0.2820748,51.986254036426544
"(3, 7, 3)","(5, 8, 3)",0.8010505,46.16605645418167
"(3, 7, 3)","(5, 8, 4)",0.021375662,49.612651616334915
"(3, 7, 3)","(5, 8, 5)",0.00411024,57.67210850119591
"(3, 7, 3)","(5, 8, 6)",0.112909116,53.74543422460556
"(3, 7, 3)","(5, 8, 7)",0.08105848,57.07107478380203
"(3, 7, 3)","(5, 8, 8)",0.2635364,57.14233487844467
"(3, 7, 3)","(5, 9, 0)",0.17664753,56.02092778682709
"(3, 7, 3)","(5, 9, 1)",0.25770557,51.494424283504486
"(3, 7, 3)","(5, 9, 2)",0.24693944,48.05356580018997
"(3, 7, 3)","(5, 9, 3)",0.407368,53.050336599349976
"(3, 7, 3)","(5, 9, 4)",0.14299883,57.25518983602524
"(3, 7, 3)","(5, 9, 5)",0.009283112,55.686289608478546
"(3, 7, 3)","(5, 9, 6)",0.037982073,58.729859322309494
"(3, 7, 3)","(5, 9, 7)",0.14918828,54.6435412466526
"(3, 7, 3)","(5, 9, 8)",0.23482177,67.15003329515457
"(3, 7, 4)","(3, 7, 5)",-0.29652712,46.39411313831806
"(3, 7, 4)","(3, 7, 6)",0.54609716,45.570825055241585
"(3, 7, 4)","(3, 7, 7)",0.44456008,29.249735355377197
"(3, 7, 4)","(3, 7, 8)",0.06747697,44.60092666745186
"(3, 7, 4)","(3, 8, 0)",0.13929199,45.06649415194988
"(3, 7, 4)","(3, 8, 1)",0.45674443,30.843798205256462
"(3, 7, 4)","(3, 8, 2)",0.54580534,34.51734800636768
"(3, 7, 4)","(3, 8, 3)",0.20234303,53.4972712546587
"(3, 7, 4)","(3, 8, 4)",0.9162607,19.146339803934097
"(3, 7, 4)","(3, 8, 5)",-0.31099033,46.14388984441757
"(3, 7, 4)","(3, 8, 6)",0.5046996,48.326927825808525
"(3, 7, 4)","(3, 8, 7)",0.45933673,26.090604282915592
"(3, 7, 4)","(3, 8, 8)",0.021212608,48.006286293268204
"(3, 7, 4)","(3, 9, 0)",0.048886877,48.42909716069698
"(3, 7, 4)","(3, 9, 1)",0.4700691,38.14746758341789
"(3, 7, 4)","(3, 9, 2)",0.2696188,33.64273490011692
"(3, 7, 4)","(3, 9, 3)",-0.0062757847,43.89353995025158
"(3, 7, 4)","(3, 9, 4)",0.4288515,30.749929204583168
"(3, 7, 4)","(3, 9, 5)",-0.28857145,45.798175156116486
"(3, 7, 4)","(3, 9, 6)",0.51885164,43.2972020059824
"(3, 7, 4)","(3, 9, 7)",0.46125868,30.782271683216095
"(3, 7, 4)","(3, 9, 8)",0.23388968,49.57340455055237
"(3, 7, 4)","(5, 2, 0)",0.21226193,42.89206316322088
"(3, 7, 4)","(5, 2, 1)",0.21002296,39.57938002049923
"(3, 7, 4)","(5, 2, 2)",-0.22562474,44.889155730605125
"(3, 7, 4)","(5, 2, 3)",0.11668458,41.97076328098774
"(3, 7, 4)","(5, 2, 4)",0.06832807,38.3660406768322
"(3, 7, 4)","(5, 2, 5)",0.04909378,43.30095784366131
"(3, 7, 4)","(5, 2, 6)",-0.10661844,42.04654861986637
"(3, 7, 4)","(5, 2, 7)",0.010301804,39.225158125162125
"(3, 7, 4)","(5, 2, 8)",0.20342514,33.69407305121422
"(3, 7, 4)","(5, 3, 0)",0.0042217374,48.42358201742172
"(3, 7, 4)","(5, 3, 1)",0.4119883,38.43096962571144
"(3, 7, 4)","(5, 3, 2)",0.51830494,48.647897988557816
"(3, 7, 4)","(5, 3, 3)",0.15068293,60.07186323404312
"(3, 7, 4)","(5, 3, 4)",0.251128,30.861300513148308
"(3, 7, 4)","(5, 3, 5)",-0.2128662,41.637967333197594
"(3, 7, 4)","(5, 3, 6)",0.45265654,48.37263986468315
"(3, 7, 4)","(5, 3, 7)",0.38941392,29.61179283261299
"(3, 7, 4)","(5, 3, 8)",0.061718117,46.91900272667408
"(3, 7, 4)","(5, 4, 0)",0.019008497,53.02069926261902
"(3, 7, 4)","(5, 4, 1)",0.50462943,44.59569850564003
"(3, 7, 4)","(5, 4, 2)",0.56276125,45.53926046192646
"(3, 7, 4)","(5, 4, 3)",0.21353589,56.0632032006979
"(3, 7, 4)","(5, 4, 4)",0.40262097,33.80505755543709
"(3, 7, 4)","(5, 4, 5)",-0.25158238,41.80679816007614
"(3, 7, 4)","(5, 4, 6)",0.4700543,57.86237622797489
"(3, 7, 4)","(5, 4, 7)",0.5224348,31.057650581002235
"(3, 7, 4)","(5, 4, 8)",0.044140078,52.50438058376312
"(3, 7, 4)","(5, 5, 0)",-0.081659794,54.686144292354584
"(3, 7, 4)","(5, 5, 1)",0.5541883,37.6763781607151
"(3, 7, 4)","(5, 5, 2)",0.5565727,47.44079992175102
"(3, 7, 4)","(5, 5, 3)",0.18930851,57.88180175423622
"(3, 7, 4)","(5, 5, 4)",0.38846487,33.608606800436974
"(3, 7, 4)","(5, 5, 5)",-0.28994134,42.59660066664219
"(3, 7, 4)","(5, 5, 6)",0.43872535,51.28212995827198
"(3, 7, 4)","(5, 5, 7)",0.5073627,26.472735568881035
"(3, 7, 4)","(5, 5, 8)",-0.042599577,48.37157440185547
"(3, 7, 4)","(5, 6, 0)",-0.07813911,72.16503149271011
"(3, 7, 4)","(5, 6, 1)",0.6053165,45.89270992577076
"(3, 7, 4)","(5, 6, 2)",0.5221863,45.61758817732334
"(3, 7, 4)","(5, 6, 3)",0.10234959,65.00176405906677
"(3, 7, 4)","(5, 6, 4)",0.6912835,28.6134225577116
"(3, 7, 4)","(5, 6, 5)",-0.3728535,52.87358011305332
"(3, 7, 4)","(5, 6, 6)",0.49829504,58.624275267124176
"(3, 7, 4)","(5, 6, 7)",0.48275292,34.28057277202606
"(3, 7, 4)","(5, 6, 8)",0.1352928,70.45097821950912
"(3, 7, 4)","(5, 7, 0)",-0.034472294,70.86133354902267
"(3, 7, 4)","(5, 7, 1)",0.6070867,48.17550367116928
"(3, 7, 4)","(5, 7, 2)",0.48013067,46.30047091841698
"(3, 7, 4)","(5, 7, 3)",0.14129801,66.22836863994598
"(3, 7, 4)","(5, 7, 4)",0.7718925,27.565905287861824
"(3, 7, 4)","(5, 7, 5)",-0.38441616,51.91051584482193
"(3, 7, 4)","(5, 7, 6)",0.54511756,55.393988996744156
"(3, 7, 4)","(5, 7, 7)",0.5001158,33.83848464488983
"(3, 7, 4)","(5, 7, 8)",0.073404185,65.61743903160095
"(3, 7, 4)","(5, 8, 0)",-0.10091435,84.14248788356781
"(3, 7, 4)","(5, 8, 1)",0.5997526,49.193741127848625
"(3, 7, 4)","(5, 8, 2)",0.52309364,46.98835274577141
"(3, 7, 4)","(5, 8, 3)",0.10708603,67.35347348451614
"(3, 7, 4)","(5, 8, 4)",0.6993811,31.51275470852852
"(3, 7, 4)","(5, 8, 5)",-0.41237748,52.42037908732891
"(3, 7, 4)","(5, 8, 6)",0.51044184,59.359181851148605
"(3, 7, 4)","(5, 8, 7)",0.54625803,29.393732205033302
"(3, 7, 4)","(5, 8, 8)",0.035982817,68.43124324083328
"(3, 7, 4)","(5, 9, 0)",-0.13968937,83.14350086450577
"(3, 7, 4)","(5, 9, 1)",0.5279201,61.18757525086403
"(3, 7, 4)","(5, 9, 2)",0.36399984,39.086987629532814
"(3, 7, 4)","(5, 9, 3)",-0.042093847,66.54216521978378
"(3, 7, 4)","(5, 9, 4)",0.41895574,29.04083974659443
"(3, 7, 4)","(5, 9, 5)",-0.37620527,53.62743282318115
"(3, 7, 4)","(5, 9, 6)",0.5661412,57.31710836291313
"(3, 7, 4)","(5, 9, 7)",0.41972405,31.082862928509712
"(3, 7, 4)","(5, 9, 8)",0.23018172,73.24987718462944
"(3, 7, 5)","(3, 7, 6)",-0.24800585,61.38063958287239
"(3, 7, 5)","(3, 7, 7)",-0.17074214,49.85405968129635
"(3, 7, 5)","(3, 7, 8)",0.03714147,54.67541980743408
"(3, 7, 5)","(3, 8, 0)",-0.16668607,47.08437304198742
"(3, 7, 5)","(3, 8, 1)",-0.2790818,45.27774257957935
"(3, 7, 5)","(3, 8, 2)",-0.3004353,47.591247737407684
"(3, 7, 5)","(3, 8, 3)",-0.055136338,59.68879094719887
"(3, 7, 5)","(3, 8, 4)",-0.24045072,50.00015039741993
"(3, 7, 5)","(3, 8, 5)",0.93969154,14.752878300845623
"(3, 7, 5)","(3, 8, 6)",-0.2101717,65.04172195494175
"(3, 7, 5)","(3, 8, 7)",-0.12970974,41.419661566615105
"(3, 7, 5)","(3, 8, 8)",0.07958205,49.06791117787361
"(3, 7, 5)","(3, 9, 0)",-0.0883144,55.147710129618645
"(3, 7, 5)","(3, 9, 1)",-0.26628393,57.59844081103802
"(3, 7, 5)","(3, 9, 2)",-0.31946942,49.32100982964039
"(3, 7, 5)","(3, 9, 3)",-0.0066975006,57.406545519828796
"(3, 7, 5)","(3, 9, 4)",-0.1531282,47.97573997080326
"(3, 7, 5)","(3, 9, 5)",0.81277305,24.53647082298994
"(3, 7, 5)","(3, 9, 6)",-0.20903084,60.0563737899065
"(3, 7, 5)","(3, 9, 7)",-0.25615785,47.594442307949066
"(3, 7, 5)","(3, 9, 8)",-0.14926907,67.57324206829071
"(3, 7, 5)","(5, 2, 0)",-0.10679809,34.671893283724785
"(3, 7, 5)","(5, 2, 1)",0.098709084,34.03376975655556
"(3, 7, 5)","(5, 2, 2)",-0.105799355,35.196174249053
"(3, 7, 5)","(5, 2, 3)",-0.07419236,31.63560639321804
"(3, 7, 5)","(5, 2, 4)",0.00069529656,34.07030853629112
"(3, 7, 5)","(5, 2, 5)",0.16655724,31.120725132524967
"(3, 7, 5)","(5, 2, 6)",0.12353599,32.52515967190266
"(3, 7, 5)","(5, 2, 7)",0.03624366,38.47113062441349
"(3, 7, 5)","(5, 2, 8)",-0.02053877,33.3981711268425
"(3, 7, 5)","(5, 3, 0)",0.0033960447,47.83915784955025
"(3, 7, 5)","(5, 3, 1)",-0.19403753,48.15068477392197
"(3, 7, 5)","(5, 3, 2)",-0.42390233,51.31019067764282
"(3, 7, 5)","(5, 3, 3)",0.07117453,77.17783829569817
"(3, 7, 5)","(5, 3, 4)",-0.0709488,47.05342456698418
"(3, 7, 5)","(5, 3, 5)",0.7118454,33.39938470721245
"(3, 7, 5)","(5, 3, 6)",-0.26796183,82.25152122974396
"(3, 7, 5)","(5, 3, 7)",-0.09105564,47.914611369371414
"(3, 7, 5)","(5, 3, 8)",0.11621214,54.181586891412735
"(3, 7, 5)","(5, 4, 0)",-0.020171393,52.02310338616371
"(3, 7, 5)","(5, 4, 1)",-0.3313081,54.22795942425728
"(3, 7, 5)","(5, 4, 2)",-0.40054724,47.938159212470055
"(3, 7, 5)","(5, 4, 3)",0.11232284,71.02615678310394
"(3, 7, 5)","(5, 4, 4)",-0.1293547,46.222511410713196
"(3, 7, 5)","(5, 4, 5)",0.7041915,34.09894907474518
"(3, 7, 5)","(5, 4, 6)",-0.29391322,95.21309727430344
"(3, 7, 5)","(5, 4, 7)",-0.15144402,44.17967066168785
"(3, 7, 5)","(5, 4, 8)",0.20920035,59.00845256447792
"(3, 7, 5)","(5, 5, 0)",0.07525898,50.033486396074295
"(3, 7, 5)","(5, 5, 1)",-0.29532453,44.49125003814697
"(3, 7, 5)","(5, 5, 2)",-0.41248235,52.19655388593674
"(3, 7, 5)","(5, 5, 3)",0.13881499,70.51507160067558
"(3, 7, 5)","(5, 5, 4)",-0.1433451,49.06211730837822
"(3, 7, 5)","(5, 5, 5)",0.6962651,33.81011500954628
"(3, 7, 5)","(5, 5, 6)",-0.25622928,87.03537604212761
"(3, 7, 5)","(5, 5, 7)",-0.15479554,39.55494499206543
"(3, 7, 5)","(5, 5, 8)",0.17743702,52.09777884185314
"(3, 7, 5)","(5, 6, 0)",-0.047131147,63.38985702395439
"(3, 7, 5)","(5, 6, 1)",-0.33130935,64.20365443825722
"(3, 7, 5)","(5, 6, 2)",-0.32992044,55.56574368476868
"(3, 7, 5)","(5, 6, 3)",0.15670153,73.76896673440933
"(3, 7, 5)","(5, 6, 4)",-0.18157806,51.629481703042984
"(3, 7, 5)","(5, 6, 5)",0.8085168,35.55130733549595
"(3, 7, 5)","(5, 6, 6)",-0.2441114,66.97415420413017
"(3, 7, 5)","(5, 6, 7)",-0.27705985,55.02466055750847
"(3, 7, 5)","(5, 6, 8)",0.060977828,81.70860838890076
"(3, 7, 5)","(5, 7, 0)",-0.06282364,67.67798435688019
"(3, 7, 5)","(5, 7, 1)",-0.35075837,65.30137732625008
"(3, 7, 5)","(5, 7, 2)",-0.35303664,52.98875519633293
"(3, 7, 5)","(5, 7, 3)",0.13544191,76.62006467580795
"(3, 7, 5)","(5, 7, 4)",-0.2412648,54.485179364681244
"(3, 7, 5)","(5, 7, 5)",0.8443774,38.46259266138077
"(3, 7, 5)","(5, 7, 6)",-0.3117241,66.11540079116821
"(3, 7, 5)","(5, 7, 7)",-0.20511249,54.274853110313416
"(3, 7, 5)","(5, 7, 8)",0.0630183,74.28756386041641
"(3, 7, 5)","(5, 8, 0)",-0.018965755,70.1909267604351
"(3, 7, 5)","(5, 8, 1)",-0.3186879,61.77267923951149
"(3, 7, 5)","(5, 8, 2)",-0.33746982,60.318284794688225
"(3, 7, 5)","(5, 8, 3)",0.2046513,71.78417330980301
"(3, 7, 5)","(5, 8, 4)",-0.21845616,54.87976577877998
"(3, 7, 5)","(5, 8, 5)",0.82001007,35.724683344364166
"(3, 7, 5)","(5, 8, 6)",-0.25075698,65.5222994685173
"(3, 7, 5)","(5, 8, 7)",-0.17101365,50.16693934798241
"(3, 7, 5)","(5, 8, 8)",0.14587098,65.1500281393528
"(3, 7, 5)","(5, 9, 0)",0.07773869,78.96718347072601
"(3, 7, 5)","(5, 9, 1)",-0.30434334,62.94995439052582
"(3, 7, 5)","(5, 9, 2)",-0.31988117,60.059648126363754
"(3, 7, 5)","(5, 9, 3)",0.06026849,79.43648278713226
"(3, 7, 5)","(5, 9, 4)",-0.18301204,57.960039377212524
"(3, 7, 5)","(5, 9, 5)",0.7737469,40.96969977021217
"(3, 7, 5)","(5, 9, 6)",-0.19493052,88.85429695248604
"(3, 7, 5)","(5, 9, 7)",-0.29105413,58.70195186138153
"(3, 7, 5)","(5, 9, 8)",-0.15973908,99.2125592827797
"(3, 7, 6)","(3, 7, 7)",0.2653637,47.88536950945854
"(3, 7, 6)","(3, 7, 8)",0.3084516,45.555041283369064
"(3, 7, 6)","(3, 8, 0)",0.26174846,48.85540618002415
"(3, 7, 6)","(3, 8, 1)",0.43727145,40.44467335939407
"(3, 7, 6)","(3, 8, 2)",0.52435917,39.70996204018593
"(3, 7, 6)","(3, 8, 3)",0.12151109,47.68762204051018
"(3, 7, 6)","(3, 8, 4)",0.5194968,46.63302418589592
"(3, 7, 6)","(3, 8, 5)",-0.34493193,60.11892172694206
"(3, 7, 6)","(3, 8, 6)",0.9690798,16.481713995337486
"(3, 7, 6)","(3, 8, 7)",0.27084044,52.399745017290115
"(3, 7, 6)","(3, 8, 8)",0.2849096,52.649937987327576
"(3, 7, 6)","(3, 9, 0)",0.29618296,51.62786003947258
"(3, 7, 6)","(3, 9, 1)",0.3276244,41.366706758737564
"(3, 7, 6)","(3, 9, 2)",0.32662594,42.29181019961834
"(3, 7, 6)","(3, 9, 3)",0.24415919,42.34042000770569
"(3, 7, 6)","(3, 9, 4)",0.4267047,47.34362527728081
"(3, 7, 6)","(3, 9, 5)",-0.35183042,62.21417470276356
"(3, 7, 6)","(3, 9, 6)",0.7144784,40.80864690244198
"(3, 7, 6)","(3, 9, 7)",0.30623704,46.56509022414684
"(3, 7, 6)","(3, 9, 8)",0.26493505,55.240770652890205
"(3, 7, 6)","(5, 2, 0)",0.14421086,74.04784914851189
"(3, 7, 6)","(5, 2, 1)",-0.031424515,60.35632096230984
"(3, 7, 6)","(5, 2, 2)",-0.21511738,66.45906211435795
"(3, 7, 6)","(5, 2, 3)",0.062083934,63.869908541440964
"(3, 7, 6)","(5, 2, 4)",0.20113656,65.40163916349411
"(3, 7, 6)","(5, 2, 5)",-0.018061275,62.930727794766426
